cognitive_ability	math_score	english_score	birth_year	studying_time	grade	female	male	income_status	mother_edu	father_edu	sibling_number
0.159021005	74.2625885	71.35527802	1999	0	7	1	0	3	3	3	0
-1.278591037	37.2665329	57.07828903	2000	1	7	1	0	3	6	6	0
0.344038993	76.72899628	73.49682617	2001	2	7	1	0	3	3	3	2
-0.222574994	68.09658051	63.5029335	2001	0	7	1	0	3	6	6	0
0.377705008	74.2625885	77.77992249	2000	0	7	0	1	3	7	7	0
0.198681995	79.81199646	68.49987793	2000	3	7	0	1	2	6	3	0
-0.145625994	65.01357269	74.2106781	2001	1	7	1	0	3	8	8	0
0.49722901	80.4285965	77.77992249	2001	0	7	1	0	3	6	6	3
0.044234	69.32978058	69.21372986	2000	0	7	1	0	3	4	4	1
-1.057971001	74.87918854	62.78908539	2001	0	7	0	1	3	3	3	1
-0.986589015	52.6815567	44.22899628	2000	2	7	0	1	3	6	3	0
-0.720597982	68.71318054	46.37054443	2001	0	7	0	1	3	3	3	1
-0.552516997	73.64598846	73.49682617	2001	0	7	0	1	3	6	3	1
-0.449562997	63.78037262	66.35832977	2001	0	7	0	1	3	6	6	0
-0.552892029	65.63017273	67.0721817	2001	0	7	0	1	3	3	3	0
-1.249748945	72.41278839	75.63837433	2000	0	7	0	1	2	3	6	2
1.306668997	81.66179657	84.20457458	2001	0	7	0	1	4	3	3	1
0.215055004	76.11238861	62.78908539	2000	0	7	0	1	3	2	3	2
-0.220134005	74.87918854	62.78908539	2001	2	7	1	0	3	3	3	0
-0.173094004	59.46416855	60.64753723	2000	1	7	0	1	3	3	3	1
-1.883177042	72.41278839	77.06607819	2001	1	7	0	1	3	3	3	0
-0.535721004	77.96219635	77.77992249	2001	0	7	1	0	3	3	3	1
1.43463397	76.72899628	77.77992249	2001	2	7	0	1	4	3	3	1
0.945232987	77.96219635	85.63227081	2001	0	7	1	0	4	3	3	2
1.059551001	80.4285965	84.91841888	2001	0	7	0	1	3	9	9	0
-1.08691597	68.09658051	72.06912994	2001	3	7	1	0	4	3	3	0
0.295789003	71.17958069	68.49987793	2001	0	7	0	1	3	3	3	0
-0.360334009	31.10052299	57.07828903	2001	1	7	1	0	2	2	3	1
1.725496054	81.66179657	87.77381897	2001	0	7	1	0	3	3	3	1
1.121482968	65.63017273	82.06302643	2000	0	7	1	0	3	6	6	0
0.745302975	79.37029266	82.01036072	1998	3	9	0	1	3	6	6	1
0.521727979	79.82252502	80.39316559	1999	0	9	0	1	3	2	3	1
1.122305989	72.58677673	86.32287598	1999	3	9	1	0	3	3	3	0
-0.563983023	75.30018616	72.84626007	1999	0	9	0	1	3	3	6	0
-0.493782014	76.20465088	71.22906494	1999	4	9	0	1	2	3	3	1
0.02042	78.9180603	75.0025177	1999	1	9	1	0	3	7	7	0
0.091430999	71.68231201	66.91654968	1999	3	9	1	0	3	7	3	0
-0.390475988	75.75241852	77.69784546	1998	4	9	0	1	3	6	6	0
-0.563091993	54.04518127	70.15093994	1999	0	9	1	0	3	3	3	0
-0.185342997	79.37029266	70.69000244	1998	5	9	1	0	3	5	5	0
-0.012793	72.13454437	73.9243927	1999	0	9	0	1	3	6	6	1
1.182847023	75.75241852	80.93222809	1998	0	9	0	1	3	4	4	0
0.877116024	81.6314621	71.76813507	1999	0	9	0	1	3	3	3	1
-0.125239998	72.58677673	79.85410309	1999	0	9	1	0	4	3	3	0
-0.472537994	72.58677673	82.01036072	1998	2	9	0	1	4	8	8	0
-0.643688977	66.70773315	57.75245285	1999	0	9	0	1	3	8	3	0
0.315515995	63.99433136	64.76029205	1999	1	9	1	0	3	4	5	0
-0.233475998	70.3256073	60.44777298	1998	1	9	0	1	3	6	6	0
0.157019004	64.44656372	57.75245285	2000	0	9	0	1	3	5	4	1
-0.513168991	50.42730713	49.66648102	1999	0	9	0	1	3	4	4	1
-1.208099008	43.64379501	71.22906494	1999	0	9	0	1	3	6	6	0
-0.266029	65.80326843	67.99468231	1999	0	9	0	1	4	2	3	0
-0.488108993	55.85411835	48.5883522	1999	2	9	0	1	3	8	3	0
0.400013	69.45898438	72.26259613	2001	0	7	0	1	3	6	3	0
1.032989979	85.6751709	83.5515213	2000	0	7	1	0	3	2	3	2
0.564664006	83.76737976	80.78688812	2001	0	7	0	1	3	2	2	2
-0.204333007	62.30478668	77.56147766	2000	0	7	1	0	3	2	3	0
0.417349011	59.92005539	54.06209564	1999	6	7	0	1	2	2	3	1
-0.215593994	76.1362381	79.63495636	2001	0	7	0	1	3	3	3	1
-0.271741003	68.98204041	75.25761414	2000	0	7	0	1	3	2	3	2
0.179882005	71.84371948	72.0322113	2000	0	7	0	1	5	3	6	1
-0.638132989	52.7658577	62.81676865	2000	0	7	0	1	4	3	3	1
-0.539677978	82.33654022	83.32112885	2000	1	7	1	0	3	3	3	0
1.021721005	74.70539856	80.78688812	2001	0	7	1	0	3	3	3	1
0.449910998	84.24433136	81.70842743	2001	2	7	1	0	2	6	7	1
0.262313008	77.09013367	80.78688812	2001	0	7	1	0	2	2	6	3
0.190972	78.04402161	72.0322113	2000	0	7	1	0	3	3	2	0
-0.043292999	73.27455902	79.63495636	2001	0	7	1	0	3	3	3	1
0.280912995	80.90570068	82.62997437	2001	0	7	1	0	3	3	3	1
0.933054984	78.04402161	75.02722931	2001	2	7	0	1	4	3	3	1
0.108038001	57.53532028	77.79186249	2000	1	7	0	1	2	2	6	1
-0.208357006	72.79761505	75.25761414	2000	0	7	1	0	3	2	6	0
-0.125358	79.47486115	83.09074402	2000	0	7	1	0	3	3	3	0
0.417349011	76.1362381	73.18414307	2000	4	7	1	0	3	7	6	1
0.378605008	70.41287994	75.48800659	2001	0	7	1	0	3	3	3	1
-0.32991001	77.56707764	83.5515213	1999	0	7	1	0	3	2	3	1
0.105824001	68.98204041	72.49298096	2000	3	7	1	0	2	2	3	1
-1.368203044	74.70539856	77.33109283	1999	0	7	1	0	3	1	2	1
-0.627390027	72.79761505	73.64491272	2001	1	7	0	1	2	2	3	0
-0.753198981	78.04402161	76.17916107	2000	0	7	0	1	3	2	3	1
0.873619974	69.93593597	70.64989471	1998	0	7	0	1	3	2	2	3
-0.985349	39.88829803	52.67977905	2000	0	7	0	1	4	3	3	1
-0.813983977	64.68952179	65.58139801	2000	0	7	1	0	3	6	6	0
-0.094232999	72.79761505	65.58139801	2001	0	7	0	1	2	3	4	1
0.337716013	60.87394714	60.51290512	2000	2	7	0	1	3	4	3	0
0.106886998	64.21257019	49.45437241	1999	0	7	0	1	4	2	3	1
0.766215026	71.84371948	59.591362	2000	0	7	1	0	3	3	3	1
0.637409985	83.29043579	81.24765778	2001	1	7	0	1	3	3	3	0
0.880713999	82.81349182	77.56147766	2001	0	7	0	1	2	2	2	1
0.694696009	78.04402161	66.04217529	2001	0	7	0	1	3	4	3	0
0.280827999	79.47486115	71.57144165	2001	1	7	1	0	3	4	4	1
-0.860001028	53.71974945	48.07205582	2000	0	7	0	1	2	3	3	0
0.807918012	57.53532028	67.88526154	2000	0	7	0	1	3	3	3	0
-0.208357006	64.21257019	64.6598587	2001	5	7	1	0	3	3	2	0
0.728201985	66.5973053	63.73831177	2000	1	7	1	0	3	3	6	1
-0.751269996	57.05837631	57.28749847	1999	6	7	1	0	3	3	8	0
-0.601094007	56.10448074	67.42449188	2001	0	7	1	0	3	2	2	4
-0.733133972	73.27455902	82.16920471	2000	0	7	0	1	2	3	3	1
0.09589	72.79761505	78.02225494	2001	0	7	1	0	3	3	3	1
-1.047932982	68.98204041	66.50294495	1999	0	7	0	1	3	1	3	1
0.998099983	73.75150299	81.70842743	2001	0	7	1	0	3	1	2	4
0.083333999	68.98204041	56.36595535	2001	2	7	0	1	3	2	3	1
0.016325001	65.16646576	53.60132217	2000	0	7	0	1	4	5	6	0
-0.008546	67.55120087	61.89522171	2001	5	7	1	0	3	3	3	1
0.212027997	69.93593597	71.57144165	2000	0	7	1	0	3	2	6	1
-0.270568997	67.0742569	64.19908142	2001	2	7	1	0	3	3	6	0
-0.387874007	67.0742569	68.34603119	2000	0	7	1	0	3	2	3	0
-0.833947003	68.98204041	77.56147766	2000	4	7	1	0	3	3	2	0
-0.193770006	74.22845459	65.58139801	2000	0	7	0	1	3	3	3	0
0.248925	78.04402161	72.0322113	2000	0	7	0	1	2	3	3	1
0.050078999	73.75150299	66.04217529	2001	0	7	1	0	3	3	3	1
-1.085700035	62.78173447	64.6598587	2000	0	7	1	0	3	6	6	3
-0.352102995	78.04402161	73.87529755	2000	1	7	0	1	3	3	6	0
-1.23211503	63.70373917	78.94403839	1998	0	9	1	0	3	2	2	2
-0.279058993	62.84728622	62.43566132	1998	1	9	0	1	3	3	6	1
0.170763001	76.55052185	73.95313263	1998	0	9	1	0	3	6	6	0
-1.291746974	74.40939331	71.64963531	1997	0	9	1	0	3	3	3	1
-0.290491015	62.84728622	53.22167969	1998	0	9	0	1	3	3	6	0
1.060829043	78.2634201	63.97132111	1999	0	9	0	1	3	3	3	0
-0.191189006	76.12229156	78.1762085	1998	0	9	1	0	3	3	3	0
-0.576075971	79.11987305	78.1762085	1998	4	9	1	0	4	3	3	1
-0.709811985	72.69648743	77.02445984	1998	0	9	0	1	5	9	9	1
-0.062693	71.84003448	70.11397552	1998	0	9	1	0	3	3	3	0
-1.37053299	66.27309418	68.57831573	1998	0	9	0	1	3	2	3	0
0.673192024	78.2634201	79.32795715	1998	0	9	0	1	3	6	3	1
-1.264395952	48.71583176	58.5965004	1998	0	9	0	1	3	3	3	1
0.085579999	77.40697479	78.94403839	1998	5	9	0	1	3	1	2	1
-0.94471699	58.13680267	71.64963531	1998	1	9	1	0	3	3	3	0
0.717270017	82.54568481	82.7831955	1999	0	9	1	0	3	2	3	1
0.468174994	70.1271286	78.1762085	1999	2	9	1	0	3	6	3	0
-0.291281998	73.12471008	74.72096252	1999	0	9	1	0	3	3	3	0
-0.650125027	72.26825714	72.80138397	1998	0	9	0	1	2	2	3	1
-0.851220012	50.42873383	58.5965004	1999	0	9	1	0	4	3	4	0
-0.671743989	52.14163971	60.51607895	1999	0	9	1	0	3	3	3	0
-0.669237018	79.11987305	83.93494415	1998	2	9	1	0	3	3	3	0
-0.254303008	77.83519745	81.63144684	1998	2	9	1	0	3	3	3	1
0.232345	65.84487152	65.89089966	1998	0	9	0	1	2	3	6	0
0.309017003	69.27067566	77.40837097	2001	0	9	1	0	3	3	2	0
-0.258145988	61.9908371	57.8286705	1999	0	9	0	1	1	2	3	0
0.30469799	79.11987305	82.7831955	1999	0	9	1	0	3	3	3	1
-0.567399979	74.83761597	74.72096252	1999	1	9	1	0	3	1	3	2
0.220347002	61.13438416	67.04264832	1998	0	9	0	1	3	3	2	0
-0.922747016	52.99808884	49.76643753	1999	0	9	0	1	3	3	2	0
0.275617003	76.97874451	77.02445984	1998	2	9	1	0	3	3	2	0
-1.081845999	85.97148895	81.24753571	1998	0	9	1	0	2	3	3	2
0.03111	81.26100922	79.32795715	1999	0	9	1	0	3	2	2	1
-1.298643947	45.2900238	55.525177	1998	1	9	0	1	3	2	2	0
0.800312996	78.69165039	71.26572418	1998	0	9	0	1	5	3	3	0
0.008521	76.97874451	67.42656708	1999	0	9	1	0	3	3	3	1
-0.525243998	72.69648743	67.81047821	1998	0	9	1	0	3	3	3	0
0.116558	73.55294037	75.48879242	1998	0	9	1	0	3	3	3	1
-0.026087999	64.56018829	64.739151	1999	0	9	1	0	3	3	3	1
-0.220223993	56.42389679	60.89999771	1998	2	9	1	0	3	4	4	0
0.357704997	72.69648743	76.64054108	1999	0	9	1	0	3	3	4	0
-1.216140985	54.28276825	67.04264832	1998	0	9	1	0	3	3	2	1
0.535227001	74.83761597	74.72096252	1999	0	9	0	1	3	3	6	1
-0.562133014	71.4118042	55.14125824	1996	1	9	0	1	3	2	2	1
-0.523652017	82.11745453	78.56011963	1997	0	9	1	0	3	1	2	1
-0.351301998	61.9908371	57.44475555	1999	0	9	0	1	4	3	3	0
0.092708997	62.41906357	67.81047821	1998	0	9	1	0	3	3	3	0
0.315218002	82.97390747	70.49789429	1998	1	9	0	1	3	3	3	1
0.215587005	74.83761597	79.71186829	1998	2	9	1	0	3	3	3	0
-0.325147003	59.42147827	57.06084061	1999	0	9	0	1	3	3	2	1
0.892690003	82.54568481	80.86361694	1999	0	9	1	0	3	2	3	1
0.328245997	84.2585907	83.55102539	1998	0	9	1	0	3	3	3	1
1.316416979	81.26100922	83.55102539	1999	0	9	1	0	3	3	3	0
-1.013494015	74.83761597	78.1762085	1998	0	9	0	1	3	3	3	1
0.614592016	78.2634201	81.24753571	1999	0	9	1	0	3	3	3	1
-0.501107991	67.12954712	47.46294403	1998	1	9	0	1	3	3	2	1
0.925945997	79.11987305	71.26572418	1999	1	9	1	0	3	3	3	1
-1.021967053	61.9908371	55.525177	1998	1	9	0	1	4	3	3	1
-0.702372015	52.14163971	51.30210114	1998	0	9	0	1	3	3	6	0
-0.391851991	61.9908371	51.30210114	1998	7	9	0	1	4	2	2	0
0.523209989	71.4118042	70.88180542	1999	1	9	0	1	2	3	3	2
0.816371977	81.65442657	79.60987854	2001	0	7	0	1	3	6	6	0
1.209447026	82.68612671	83.7175293	2000	0	7	0	1	3	2	3	1
0.027939999	84.74953461	81.66370392	2001	0	7	1	0	3	2	3	3
0.163442999	70.82154083	68.65613556	2001	3	7	1	0	3	3	6	0
-0.466978997	66.69472504	74.13301086	2001	2	7	1	0	3	3	3	0
0.618502021	68.24228668	75.50222778	2001	0	7	1	0	3	1	3	0
0.218161002	64.63132477	71.3945694	2000	0	7	0	1	3	3	3	0
0.268397003	67.7264328	65.91770172	2001	1	7	1	0	3	3	3	0
0.474653989	84.74953461	80.294487	2001	0	7	1	0	3	3	2	0
0.133378997	63.599617	73.4484024	2000	4	7	0	1	3	3	4	1
-0.481151015	84.74953461	74.13301086	2000	0	7	0	1	3	2	3	1
-0.408026993	71.8532486	63.86387634	2001	1	7	0	1	3	4	5	3
0.694395006	63.08376694	76.8714447	2001	0	7	0	1	2	3	4	1
0.909675002	67.21057892	76.8714447	2001	1	7	0	1	3	3	7	0
0.216463	63.08376694	70.70996094	2001	0	7	0	1	3	3	6	1
1.351686001	85.78124237	83.03292084	2000	0	7	1	0	3	7	3	0
0.613586009	50.70332718	76.18683624	2001	0	7	1	0	3	3	2	1
-0.004211	81.13857269	76.18683624	2001	3	7	1	0	4	2	3	1
1.460417032	79.07516479	72.76379395	2000	0	7	0	1	3	2	3	0
-0.698827028	49.67162323	64.5484848	2000	0	7	0	1	3	4	3	0
-0.897567987	70.82154083	74.13301086	2000	0	7	1	0	2	3	2	1
0.404264987	72.88494873	83.7175293	2001	1	7	1	0	3	3	2	1
1.853014946	77.01176453	78.92527008	2001	0	7	0	1	3	2	3	0
-0.654826999	65.14717102	69.34074402	2000	1	7	1	0	4	3	3	0
0.087103002	74.94835663	74.81761932	2001	0	7	1	0	3	6	2	1
-0.496874005	74.94835663	64.5484848	2000	0	7	0	1	3	4	4	0
0.689906001	65.14717102	66.60231018	2000	0	7	0	1	3	3	8	1
0.050833002	81.13857269	80.97909546	2001	1	7	1	0	2	7	4	0
0.633333981	59.98865509	61.81005096	2001	0	7	0	1	3	3	3	1
0.812481999	86.8129425	83.03292084	2000	1	7	1	0	3	3	3	1
0.173059002	72.36909485	74.13301086	2000	2	7	1	0	4	3	3	1
0.378116995	83.71783447	80.294487	2000	0	7	1	0	3	7	3	0
0.185703993	62.56791687	67.9715271	2000	2	7	0	1	4	3	3	1
0.224980995	86.8129425	80.97909546	1999	0	7	1	0	2	3	3	1
-1.676309943	69.27398682	65.91770172	2001	1	7	0	1	5	4	4	0
0.502207994	72.36909485	74.81761932	2001	1	7	0	1	3	3	3	0
0.059633002	68.24228668	68.65613556	2000	0	7	0	1	3	3	3	0
0.816371977	75.46420288	75.50222778	2001	0	7	1	0	3	6	7	0
-0.942605019	62.05206299	70.02535248	2001	1	7	1	0	3	3	3	1
1.281677008	90.9397583	79.60987854	2000	0	7	1	0	3	3	3	2
-0.867061019	64.63132477	54.96396637	2001	0	7	1	0	4	4	4	0
-0.217987001	56.37769699	63.86387634	2000	0	7	0	1	4	6	3	1
0.669964015	67.7264328	55.64857483	2000	0	7	1	0	3	3	3	1
0.355075985	82.17028046	74.13301086	2000	0	7	1	0	2	3	2	1
0.184314996	74.43250275	74.13301086	2001	2	7	1	0	3	6	3	1
0.107175	64.11547089	48.80249023	2001	0	7	0	1	3	9	9	0
-0.698522985	66.69472504	44.0102272	1999	0	7	0	1	3	2	3	2
1.211923003	66.69472504	67.28691864	2001	0	7	0	1	3	3	2	1
0.776354015	66.69472504	56.33318329	2000	0	7	0	1	4	4	7	1
0.348596007	75.98005676	70.02535248	2001	0	7	0	1	3	8	8	1
0.184327006	73.91664886	70.02535248	2001	0	7	0	1	3	3	3	1
-0.140784994	58.95695496	75.50222778	2000	0	7	1	0	3	3	3	0
0.26325199	78.04346466	76.18683624	2000	0	7	0	1	4	2	3	1
-0.781724989	72.88494873	55.64857483	2000	0	7	0	1	3	6	6	0
-0.352102995	65.14717102	67.28691864	2001	0	7	0	1	3	2	3	0
-0.842776	62.05206299	77.55605316	2001	1	7	1	0	3	4	4	0
0.104994997	59.98865509	69.34074402	2001	0	7	0	1	3	3	6	0
0.718648016	88.8763504	77.55605316	2002	0	7	1	0	2	3	3	1
0.295486003	68.75813293	76.18683624	2001	1	7	1	0	3	5	5	0
-0.45294401	67.7264328	61.1254425	2000	0	7	0	1	3	2	6	0
0.364271998	70.82154083	69.34074402	2001	0	7	0	1	3	4	4	0
-0.671630025	81.13857269	78.24066162	2000	0	7	1	0	2	3	3	0
1.10047698	76.49591064	81.66370392	2001	0	7	1	0	3	6	6	1
0.161612004	72.88494873	76.18683624	2001	1	7	1	0	2	4	6	0
0.326766014	67.7264328	58.38700867	2001	0	7	0	1	3	3	3	0
-0.234191	77.52761078	74.81761932	2001	0	7	1	0	3	3	3	1
-0.308124006	55.34599304	59.75622559	2001	0	7	1	0	3	3	3	1
-1.964599967	81.65442657	76.18683624	2000	0	7	0	1	3	3	6	1
-1.473549008	52.76673508	44.69483566	2000	0	7	0	1	3	6	7	0
0.216463	71.33739471	78.92527008	2000	0	7	1	0	3	3	3	1
-0.077275001	58.44110107	60.44083405	2001	0	7	0	1	3	2	3	1
-0.867318988	49.15577316	44.0102272	2001	0	7	0	1	3	7	7	0
-0.248977005	68.75813293	70.02535248	2001	0	7	1	0	3	3	3	1
0.497357994	84.6684494	86.25254822	1999	0	9	1	0	3	7	7	0
-0.812801003	76.79233551	79.96577454	1998	4	9	1	0	3	3	6	1
-0.314942986	49.01868057	50.32814026	1998	0	9	1	0	3	4	4	1
0.219407007	62.28370667	72.10731506	1999	0	9	0	1	1	3	3	0
-0.577494025	77.2068634	79.29219818	1999	0	9	0	1	3	8	8	1
0.303068012	74.71967316	81.98652649	1999	2	9	1	0	3	2	6	1
-0.032894999	63.5273056	71.43373108	1998	0	9	1	0	4	5	4	0
0.518670022	61.86917496	68.73940277	1999	1	9	0	1	3	5	3	0
-0.019113	69.74528503	76.59786224	1998	4	9	1	0	3	8	8	0
0.237102002	63.5273056	78.6186142	1998	5	9	1	0	3	3	3	0
-0.226457998	74.30513763	67.16770935	1998	2	9	0	1	3	6	3	0
0.715749979	70.98888397	78.84313965	1998	1	9	1	0	3	2	2	0
0.589177012	76.79233551	72.10731506	1999	2	9	0	1	2	3	3	0
-0.29785201	71.81794739	70.31109619	1999	3	9	1	0	3	3	7	0
0.295073003	61.45464325	51.67530441	1998	0	9	0	1	2	2	3	0
0.880598009	78.86499786	69.41297913	1999	0	9	0	1	3	2	3	1
-0.510919988	83.01031494	81.3129425	1999	4	9	0	1	3	6	7	0
0.374011993	84.25391388	84.90538025	1998	5	9	1	0	3	3	4	0
0.311037004	73.89060974	79.74124908	1998	3	9	1	0	3	4	3	0
0.322923005	77.2068634	74.12805939	1999	0	9	0	1	3	3	3	0
0.53166002	80.10858917	83.10916138	1999	0	9	1	0	3	6	6	1
-0.501640975	64.35636902	67.61676025	1999	6	9	0	1	4	4	5	0
-0.144553006	64.35636902	76.37333679	1999	0	9	1	0	4	3	6	1
0.476458013	70.57434845	72.78089905	1999	0	9	1	0	3	6	6	0
-0.493782014	54.40759659	64.92243195	1999	1	9	0	1	4	3	3	0
-0.773774028	64.77090454	59.75829697	1999	2	9	0	1	3	4	6	0
0.354176998	77.2068634	75.92427826	1999	2	9	1	0	3	3	3	0
1.049039006	73.89060974	70.08656311	1999	2	9	1	0	3	3	3	0
0.048769999	75.96327209	73.67900848	1999	0	9	0	1	3	2	3	1
-0.568683982	69.33075714	71.88278198	1999	2	9	1	0	4	3	3	1
0.193347007	78.45046234	75.2507019	1998	2	9	1	0	3	3	3	0
1.184340954	74.71967316	77.72050476	1999	0	9	0	1	3	2	4	0
0.028496999	71.81794739	77.04692078	1999	2	9	1	0	3	6	6	1
0.092912003	68.91622162	78.6186142	1998	2	9	0	1	3	4	4	1
1.270388007	70.57434845	81.53746796	1998	2	9	0	1	3	3	3	0
0.206714004	72.6470108	75.92427826	1999	0	9	1	0	3	3	3	0
0.298310995	78.03593445	78.84313965	1999	3	9	1	0	4	3	6	0
0.849420011	80.52312469	87.15065765	1999	3	9	1	0	3	6	3	0
0.747784019	80.52312469	78.84313965	1999	1	9	1	0	3	2	3	1
-0.157170996	74.30513763	75.02616882	1999	4	9	1	0	3	4	3	0
0.537346005	78.86499786	74.80164337	1999	2	9	1	0	3	6	4	1
-1.149108052	61.86917496	63.79979324	1998	0	9	1	0	3	4	4	1
0.216426	71.81794739	70.31109619	1999	0	9	1	0	3	3	3	0
0.164357007	77.2068634	74.80164337	1999	1	9	0	1	3	3	3	0
-0.650125027	54.8221283	53.47152328	1999	0	9	0	1	3	6	3	1
0.000693	77.62139893	67.3922348	1998	0	9	0	1	3	2	2	1
0.611482024	76.79233551	75.47522736	1998	4	9	1	0	3	6	3	0
0.686289012	83.42485046	80.8638916	1999	3	9	1	0	3	3	7	1
0.373697996	62.69824219	70.98467255	1998	1	9	1	0	3	3	3	1
0.031233	56.89479065	59.75829697	1999	1	9	1	0	3	3	3	1
0.534550011	73.06154633	66.94317627	1998	0	9	1	0	3	3	6	0
-1.134161949	69.33075714	61.32999039	1997	1	9	1	0	3	3	3	2
0.053027999	68.0871582	67.16770935	1999	1	9	0	1	3	3	2	0
0.39903	79.69406128	74.57711792	1997	8	9	0	1	3	3	3	1
-0.043345999	72.6470108	66.71865082	1998	1	9	1	0	3	3	3	1
-1.391919017	67.25809479	73.4544754	1999	5	9	1	0	3	3	8	0
0.263794005	71.81794739	63.57526398	1999	0	9	0	1	3	6	3	0
0.031415001	48.18961334	44.4904213	1998	3	9	0	1	4	2	3	1
0.454037994	73.47607422	55.26774597	1999	1	9	0	1	2	3	3	0
-0.043345999	56.89479065	52.3488884	1999	2	9	0	1	3	6	3	0
0.59680301	72.23248291	77.04692078	1999	3	9	0	1	2	3	3	1
-1.025599003	41.55709839	47.63380814	1996	0	9	0	1	3	6	2	0
0.721171021	77.62139893	78.6186142	1999	0	9	0	1	3	1	3	2
-0.317559004	55.23666	63.79979324	1998	1	9	1	0	3	3	3	0
0.508132994	73.89060974	62.00357437	1999	0	9	0	1	3	6	2	1
0.573845983	61.86917496	62.67715454	1997	0	9	0	1	3	3	2	1
-0.875744998	45.28788757	45.38853455	1999	0	9	0	1	3	2	3	1
-1.434417009	56.48025894	71.20920563	1999	0	9	0	1	3	3	3	0
0.85076499	75.96327209	64.47337341	1999	1	9	1	0	3	3	3	0
0.109973997	74.71967316	67.61676025	1999	4	9	1	0	3	4	4	1
-0.098315001	47.77508163	45.38853455	1998	0	9	0	1	3	3	2	0
0.149950996	66.01449585	69.63751221	1998	0	9	0	1	3	3	3	1
0.189260006	76.37779999	68.73940277	1998	1	9	1	0	3	2	3	1
0.559147	83.01031494	75.69975281	1999	0	9	1	0	3	6	3	1
0.607662022	75.13420868	72.10731506	1999	0	9	0	1	4	3	3	1
0.693122029	81.76672363	68.73940277	2000	3	9	1	0	3	2	2	1
0.705570996	60.21104813	54.14510727	1999	2	9	1	0	3	3	3	1
0.705721021	86.32657623	79.74124908	1999	0	9	1	0	3	3	4	1
-0.797735989	70.98888397	69.86203766	1999	0	9	0	1	3	3	3	0
0.395348012	80.52312469	76.14881134	1998	4	9	0	1	3	3	3	0
0.384222001	73.89060974	79.0676651	1998	2	9	0	1	2	3	1	0
0.352322996	56.89479065	66.04506683	1997	2	9	1	0	3	3	3	0
-0.76680702	68.90879822	68.75375366	2000	1	7	1	0	2	2	3	1
-1.908841014	62.69812775	69.75767517	2000	0	7	0	1	3	3	3	0
-0.629580021	59.14917374	55.20080185	2001	2	7	0	1	3	3	3	0
0.348596007	59.14917374	52.18903351	2001	3	7	1	0	3	2	3	1
0.142647997	59.59279251	67.2478714	2001	0	7	0	1	3	1	2	1
-0.498385012	57.81831741	71.76551819	2000	0	7	1	0	3	2	3	1
0.056740999	64.02898407	61.72629547	2000	3	7	1	0	4	3	6	0
-0.539206982	76.45032501	78.29101563	2001	0	7	1	0	2	3	3	2
1.703652024	93.30786133	80.29885864	2000	0	7	0	1	2	6	3	1
0.872457981	67.57794189	74.27532196	1999	0	7	0	1	2	2	3	0
0.068829998	84.87909698	80.29885864	2000	0	7	1	0	3	4	3	0
-0.564260006	56.0438385	64.23609924	1999	2	7	0	1	3	2	3	1
-0.614539981	69.35241699	69.25571442	1999	0	7	0	1	1	3	3	1
0.687196016	76.89394379	77.78905487	2001	0	7	1	0	3	3	3	1
0.807537019	81.77375793	78.29101563	2000	0	7	1	0	3	3	2	2
-0.760688007	54.71298218	44.65961456	2000	0	7	0	1	3	2	3	2
-0.498858005	77.33756256	71.76551819	2000	1	7	1	0	3	6	6	2
-1.156358957	75.11946869	75.78120422	2000	0	7	0	1	3	6	3	0
-1.499946952	77.33756256	77.78905487	2001	0	7	1	0	3	2	3	1
1.703652024	82.21737671	80.8008194	2001	0	7	0	1	3	3	2	1
0.680975974	68.46517944	65.74198151	2001	0	7	1	0	2	3	6	1
-0.086230002	68.46517944	78.29101563	2000	2	7	1	0	1	4	4	1
-0.95053798	75.56308746	80.8008194	1999	2	7	1	0	3	2	2	1
-0.724649012	77.33756256	67.74983215	2001	0	7	0	1	3	4	6	1
-0.414234996	68.02156067	77.28709412	2000	2	7	1	0	3	8	6	0
0.161726996	71.12689209	72.26747894	2000	0	7	0	1	3	6	3	0
0.585548997	87.98442841	74.77728271	2001	0	7	0	1	3	3	2	0
-0.462891012	74.23223114	74.27532196	2001	0	7	1	0	3	2	2	2
1.139891982	78.66842651	76.28317261	2000	0	7	1	0	3	4	3	1
2.081213951	83.10461426	77.78905487	2001	0	7	1	0	3	3	6	1
0.630339026	73.78861237	76.78513336	2001	0	7	1	0	3	3	3	1
1.117542028	65.35984039	76.28317261	2000	0	7	1	0	2	6	3	0
-0.663734972	65.35984039	68.75375366	2000	1	7	0	1	3	3	3	1
-0.068374999	55.15660095	59.71845245	2001	0	7	0	1	3	3	3	1
-0.296911001	73.34499359	73.77336121	2001	0	7	0	1	2	6	3	1
-1.267595053	63.14174652	65.74198151	2000	2	7	0	1	3	2	3	0
0.329982013	78.66842651	73.77336121	2001	0	7	1	0	3	3	2	1
-0.105554	58.26193619	68.75375366	2001	0	7	1	0	3	2	3	0
-0.891054988	56.0438385	50.68315125	2000	0	7	1	0	3	4	3	1
-0.320035011	66.69070435	74.77728271	2000	0	7	1	0	3	3	2	1
-1.86491704	68.46517944	51.68707275	2001	0	7	0	1	3	2	2	1
0.484026998	78.22480774	74.77728271	2001	0	7	1	0	3	3	3	1
-1.532490969	49.83316803	51.185112	2001	0	7	1	0	3	3	7	1
-1.135455966	61.36727142	62.73021698	2000	0	7	1	0	3	3	6	1
